Timestamp,Ticker,Live_Price,Raw_LSTM_Prob,Amplified_Score,Final_Signal,Confidence,Engine_Mode,RSI_14,MACD_Hist,ADX_14,Forward_Day1_Price,Forward_Day3_Price,Forward_Day5_Price,Status
2026-05-23 23:17:01,RELIANCE.NS,1354.5,0.2295,0.0,STRONG SELL,100.0%,Standalone LSTM Sequence Engine,22.77,-6.32,8.52,,,,OPEN
2026-05-23 23:17:01,RELIANCE.NS,1354.5,0.2295,0.0,STRONG SELL,100.0%,Standalone LSTM Sequence Engine,22.77,-6.32,8.52,,,,OPEN
2026-05-24 00:28:29,RELIANCE.NS,1354.5,0.2242,0.0991,HOLD,12.5%,No Edge / Consolidation Space,20.763002,Standalone LSTM Sequence Engine,22.77,20.763,8.52,,,,OPEN
2026-05-24 00:31:31,RELIANCE.NS,1354.5,0.2242,0.0991,HOLD,12.5%,No Edge / Consolidation Space,20.763002,Standalone LSTM Sequence Engine,22.77,20.763,8.52,,,,OPEN
2026-05-24 00:31:32,RELIANCE.NS,1354.5,0.2242,0.0991,HOLD,12.5%,No Edge / Consolidation Space,20.763002,Standalone LSTM Sequence Engine,22.77,20.763,8.52,,,,OPEN
2026-05-24 00:33:34,RELIANCE.NS,1354.5,0.2242,0.2011,HOLD,20.11%,No Edge / Consolidation Space,20.763002,Standalone LSTM Sequence Engine,22.77,20.763,8.52,,,,OPEN
2026-05-24 00:33:34,RELIANCE.NS,1354.5,0.2242,0.2011,HOLD,20.11%,No Edge / Consolidation Space,20.763002,Standalone LSTM Sequence Engine,22.77,20.763,8.52,,,,OPEN
2026-05-24 00:33:34,RELIANCE.NS,1354.5,0.2242,0.2011,HOLD,20.11%,No Edge / Consolidation Space,20.763002,Standalone LSTM Sequence Engine,22.77,20.763,8.52,,,,OPEN
2026-05-24 00:34:47,TCS.NS,2317.3,0.3066,0.2755,HOLD,27.55%,No Edge / Consolidation Space,20.763002,Standalone LSTM Sequence Engine,30.55,20.763,33.96,,,,OPEN
2026-05-24 00:34:57,WIPRO.NS,203.11,0.1624,0.1561,HOLD,15.61%,No Edge / Consolidation Space,20.763002,Standalone LSTM Sequence Engine,54.02,20.763,31.74,,,,OPEN
2026-05-24 00:35:05,DIXON.NS,11722.0,0.5034,0.5042,HOLD,50.42%,No Edge / Consolidation Space,20.763002,Standalone LSTM Sequence Engine,54.2,20.763,18.45,,,,OPEN
2026-05-24 00:35:14,PNBHOUSING.NS,1059.6,0.3466,0.3171,HOLD,31.71%,No Edge / Consolidation Space,20.763002,Standalone LSTM Sequence Engine,54.89,20.763,17.83,,,,OPEN
2026-05-24 00:41:16,RELIANCE.NS,1354.5,0.2523,0.2247,HOLD,22.47%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 00:41:16,RELIANCE.NS,1354.5,0.2523,0.2247,HOLD,22.47%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 00:41:23,TCS.NS,2317.3,0.3544,0.3256,HOLD,32.56%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,30.55,0.0875,33.96,,,,OPEN
2026-05-24 00:41:32,HDFCBANK.NS,750.9,0.5832,0.6026,BUY,60.26%,Medium Edge,0.185984,Standalone LSTM Sequence Engine,33.7,0.186,32.84,,,,OPEN
2026-05-24 00:41:58,SAIL.NS,201.21,0.3935,0.3699,HOLD,36.99%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,61.98,0.0875,11.2,,,,OPEN
2026-05-24 00:42:13,TCS.NS,2317.3,0.3544,0.3256,HOLD,32.56%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,30.55,0.0875,33.96,,,,OPEN
2026-05-24 00:42:25,WIPRO.NS,203.11,0.1604,0.1547,HOLD,15.47%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,54.02,0.0875,31.74,,,,OPEN
2026-05-24 00:42:32,PNBHOUSING.NS,1059.6,0.3094,0.2783,HOLD,27.83%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,54.89,0.0875,17.83,,,,OPEN
2026-05-24 00:45:38,RELIANCE.NS,1354.5,0.2523,0.2247,STRONG BUY,22.47%,Strong Edge,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 00:45:38,RELIANCE.NS,1354.5,0.2523,0.2247,STRONG BUY,22.47%,Strong Edge,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 00:45:52,HDFCBANK.NS,750.9,0.5832,0.6026,BUY,60.26%,Medium Edge,0.185984,Standalone LSTM Sequence Engine,33.7,0.186,32.84,,,,OPEN
2026-05-24 00:45:58,WIPRO.NS,203.11,0.1604,0.1547,STRONG BUY,15.47%,Strong Edge,0.087536,Standalone LSTM Sequence Engine,54.02,0.0875,31.74,,,,OPEN
2026-05-24 00:46:02,TCS.NS,2317.3,0.3544,0.3256,STRONG BUY,32.56%,Strong Edge,0.087536,Standalone LSTM Sequence Engine,30.55,0.0875,33.96,,,,OPEN
2026-05-24 00:46:07,SAIL.NS,201.21,0.3935,0.3699,STRONG BUY,36.99%,Strong Edge,0.087536,Standalone LSTM Sequence Engine,61.98,0.0875,11.2,,,,OPEN
2026-05-24 15:28:54,RELIANCE.NS,1354.5,0.2523,0.2247,STRONG BUY,22.47%,Strong Edge,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 15:28:54,RELIANCE.NS,1354.5,0.2523,0.2247,STRONG BUY,22.47%,Strong Edge,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 15:29:07,DIXON.NS,11722.0,0.5465,0.5579,WEAK BUY,55.79%,Weak Edge,0.087536,Standalone LSTM Sequence Engine,54.2,0.0875,18.45,,,,OPEN
2026-05-24 15:29:28,DIXON.NS,11722.0,0.5465,0.5579,WEAK BUY,55.79%,Weak Edge,0.087536,Standalone LSTM Sequence Engine,54.2,0.0875,18.45,,,,OPEN
2026-05-24 15:29:33,RELIANCE.NS,1354.5,0.2523,0.2247,HOLD,22.47%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 15:29:33,RELIANCE.NS,1354.5,0.2523,0.2247,HOLD,22.47%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 15:29:38,DIXON.NS,11722.0,0.5465,0.5579,WEAK BUY,55.79%,Weak Edge,0.087536,Standalone LSTM Sequence Engine,54.2,0.0875,18.45,,,,OPEN
2026-05-24 15:29:42,WIPRO.NS,203.11,0.1604,0.1547,HOLD,15.47%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,54.02,0.0875,31.74,,,,OPEN
2026-05-24 15:29:47,SAIL.NS,201.21,0.3935,0.3699,HOLD,36.99%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,61.98,0.0875,11.2,,,,OPEN
2026-05-24 15:29:50,TCS.NS,2317.3,0.3544,0.3256,HOLD,32.56%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,30.55,0.0875,33.96,,,,OPEN
2026-05-24 15:29:59,BHEL.NS,408.55,0.3117,0.2806,HOLD,28.06%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,65.53,0.0875,21.9,,,,OPEN
2026-05-24 15:30:00,BHEL.NS,408.55,0.3117,0.2806,HOLD,28.06%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,65.53,0.0875,21.9,,,,OPEN
2026-05-24 15:30:05,BEL.NS,416.55,0.3444,0.3147,HOLD,31.47%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,38.59,0.0875,37.69,,,,OPEN
2026-05-24 15:41:25,RELIANCE.NS,1354.5,0.2523,0.2523,HOLD (Strong Bearish Continuum / Avoid),25.23%,Downside Momentum Dominant,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 15:41:25,RELIANCE.NS,1354.5,0.2523,0.2523,HOLD (Strong Bearish Continuum / Avoid),25.23%,Downside Momentum Dominant,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 15:41:37,DIXON.NS,11722.0,0.5465,0.5465,WEAK BUY,54.65%,Weak Edge,0.087536,Standalone LSTM Sequence Engine,54.2,0.0875,18.45,,,,OPEN
2026-05-24 15:41:48,SAIL.NS,201.21,0.3935,0.3935,HOLD (Strong Bearish Continuum / Avoid),39.35%,Downside Momentum Dominant,0.087536,Standalone LSTM Sequence Engine,61.98,0.0875,11.2,,,,OPEN
2026-05-24 15:41:55,TCS.NS,2317.3,0.3544,0.3544,HOLD (Strong Bearish Continuum / Avoid),35.44%,Downside Momentum Dominant,0.087536,Standalone LSTM Sequence Engine,30.55,0.0875,33.96,,,,OPEN
2026-05-24 15:42:48,WIPRO.NS,203.11,0.1604,0.1604,HOLD (Strong Bearish Continuum / Avoid),16.04%,Downside Momentum Dominant,0.087536,Standalone LSTM Sequence Engine,54.02,0.0875,31.74,,,,OPEN
2026-05-24 15:43:22,SAIL.NS,201.21,0.3935,0.3935,HOLD (Strong Bearish Continuum / Avoid),39.35%,Downside Momentum Dominant,0.087536,Standalone LSTM Sequence Engine,61.98,0.0875,11.2,,,,OPEN
2026-05-24 15:43:33,RELIANCE.NS,1354.5,0.2523,0.2523,HOLD (Strong Bearish Continuum / Avoid),25.23%,Downside Momentum Dominant,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 15:49:36,RELIANCE.NS,1354.5,0.2523,0.2523,HOLD (Strong Bearish Continuum / Avoid),25.23%,Downside Momentum Dominant,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 15:49:37,RELIANCE.NS,1354.5,0.2523,0.2523,HOLD (Strong Bearish Continuum / Avoid),25.23%,Downside Momentum Dominant,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 15:49:45,SAIL.NS,201.21,0.3935,0.3935,HOLD (Strong Bearish Continuum / Avoid),39.35%,Downside Momentum Dominant,0.087536,Standalone LSTM Sequence Engine,61.98,0.0875,11.2,,,,OPEN
2026-05-24 15:49:51,TCS.NS,2317.3,0.3544,0.3544,HOLD (Strong Bearish Continuum / Avoid),35.44%,Downside Momentum Dominant,0.087536,Standalone LSTM Sequence Engine,30.55,0.0875,33.96,,,,OPEN
2026-05-24 15:49:56,DIXON.NS,11722.0,0.5465,0.5465,WEAK BUY,54.65%,Weak Edge,0.087536,Standalone LSTM Sequence Engine,54.2,0.0875,18.45,,,,OPEN
2026-05-24 15:50:01,BSOFT.NS,328.2,0.4848,0.4848,HOLD,48.48%,No Edge / Consolidation Space,0.087536,Standalone LSTM Sequence Engine,30.56,0.0875,22.27,,,,OPEN
2026-05-24 15:56:35,RELIANCE.NS,1354.5,0.2523,0.2523,SELL,59.63%,Valid Short Edge Configuration,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 15:56:35,RELIANCE.NS,1354.5,0.2523,0.2523,SELL,59.63%,Valid Short Edge Configuration,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 15:56:46,TCS.NS,2317.3,0.3544,0.3544,HOLD (Inconclusive Downside Edge),43.3%,High Churn Chaos Guard (Entropy: 1.28),0.087536,Standalone LSTM Sequence Engine,30.55,0.0875,33.96,,,,OPEN
2026-05-24 15:56:53,WIPRO.NS,203.11,0.1604,0.1604,SELL,74.34%,Valid Short Edge Configuration,0.087536,Standalone LSTM Sequence Engine,54.02,0.0875,31.74,,,,OPEN
2026-05-24 15:56:59,SAIL.NS,201.21,0.3935,0.3935,HOLD (Inconclusive Downside Edge),37.04%,High Churn Chaos Guard (Entropy: 1.35),0.087536,Standalone LSTM Sequence Engine,61.98,0.0875,11.2,,,,OPEN
2026-05-24 15:57:04,BEL.NS,416.55,0.3444,0.3444,HOLD (Inconclusive Downside Edge),44.9%,High Churn Chaos Guard (Entropy: 1.26),0.087536,Standalone LSTM Sequence Engine,38.59,0.0875,37.69,,,,OPEN
2026-05-24 15:57:08,BHEL.NS,408.55,0.3117,0.3117,SELL,50.12%,Valid Short Edge Configuration,0.087536,Standalone LSTM Sequence Engine,65.53,0.0875,21.9,,,,OPEN
2026-05-24 15:57:12,BSOFT.NS,328.2,0.4848,0.4848,HOLD,1.37%,Learned Sideways Regime / Neutral Churn Space,0.087536,Standalone LSTM Sequence Engine,30.56,0.0875,22.27,,,,OPEN
2026-05-24 15:57:19,ICICIBANK.NS,1264.3,0.1437,0.1437,SELL,77.01%,Valid Short Edge Configuration,0.087536,Standalone LSTM Sequence Engine,47.89,0.0875,20.78,,,,OPEN
2026-05-24 16:01:03,RELIANCE.NS,1354.5,0.2523,0.2523,WEAK SELL,39.55%,Weak Bearish Edge Space,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 16:01:03,RELIANCE.NS,1354.5,0.2523,0.2523,WEAK SELL,39.55%,Weak Bearish Edge Space,0.087536,Standalone LSTM Sequence Engine,22.77,0.0875,8.52,,,,OPEN
2026-05-24 16:01:13,TCS.NS,2317.3,0.3544,0.3544,HOLD,21.5%,High Churn Chaos Guard (Entropy: 1.52),0.087536,Standalone LSTM Sequence Engine,30.55,0.0875,33.96,,,,OPEN
